unit_id,rule_id,rule_name,testable_from_open_data,outcome,passed,observed
lcdb2000510117,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510117,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510117,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510129,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.5782; contiguous_plantable_ha=none
lcdb2000510129,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=91.403; erosion_core=yes; area_perimeter_m=69.034
lcdb2000510129,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=1941.00; overlap_pct=7.5284; sliver_filtered_m2=845.17
lcdb2000510129,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510129,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,High Producing Exotic Grassland
lcdb2000510129,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510129,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510129,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510129,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510129,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510129,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510134,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.6629; contiguous_plantable_ha=2.6629
lcdb2000510134,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=53.455; erosion_core=yes; area_perimeter_m=48.275
lcdb2000510134,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510134,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510134,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510134,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510134,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510134,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510134,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510134,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510134,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510175,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7132; contiguous_plantable_ha=none
lcdb2000510175,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=80.037; erosion_core=yes; area_perimeter_m=64.749
lcdb2000510175,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510175,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510175,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Gravel and Rock
lcdb2000510175,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510175,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510175,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510175,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510175,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510175,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510180,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.3406; contiguous_plantable_ha=2.3406
lcdb2000510180,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=37.815; erosion_core=yes; area_perimeter_m=35.638
lcdb2000510180,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510180,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510180,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510180,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510180,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510180,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510180,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510180,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510180,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510341,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.4404; contiguous_plantable_ha=none
lcdb2000510341,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=91.861; erosion_core=yes; area_perimeter_m=68.258
lcdb2000510341,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=19254.64; overlap_pct=78.9002; sliver_filtered_m2=19227.40
lcdb2000510341,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510341,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510341,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510341,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510341,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510341,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510341,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510341,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510431,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.2370; contiguous_plantable_ha=none
lcdb2000510431,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=34.438; erosion_core=yes; area_perimeter_m=32.704
lcdb2000510431,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=13941.98; overlap_pct=62.3244; sliver_filtered_m2=12704.05
lcdb2000510431,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510431,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510431,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510431,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510431,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510431,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510431,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510431,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510466,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.3363; contiguous_plantable_ha=none
lcdb2000510466,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=50.491; erosion_core=yes; area_perimeter_m=45.524
lcdb2000510466,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=1693.85; overlap_pct=7.2500; sliver_filtered_m2=1180.55
lcdb2000510466,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510466,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510466,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510466,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510466,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510466,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510466,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510466,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510531,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.5417; contiguous_plantable_ha=none
lcdb2000510531,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=41.641; erosion_core=yes; area_perimeter_m=38.981
lcdb2000510531,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=19106.94; overlap_pct=75.1742; sliver_filtered_m2=19103.95
lcdb2000510531,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510531,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510531,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510531,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510531,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510531,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510531,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510531,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510612,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.3696; contiguous_plantable_ha=none
lcdb2000510612,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=65.706; erosion_core=yes; area_perimeter_m=55.579
lcdb2000510612,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=4237.73; overlap_pct=17.8838; sliver_filtered_m2=2807.10
lcdb2000510612,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510612,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,High Producing Exotic Grassland
lcdb2000510612,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510612,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510612,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510612,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510612,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510612,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510659,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.5696; contiguous_plantable_ha=none
lcdb2000510659,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=61.276; erosion_core=yes; area_perimeter_m=53.464
lcdb2000510659,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=13141.75; overlap_pct=51.1429; sliver_filtered_m2=12936.94
lcdb2000510659,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510659,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510659,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510659,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510659,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510659,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510659,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510659,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510673,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.4444; contiguous_plantable_ha=599.4060
lcdb2000510673,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=50.204; erosion_core=yes; area_perimeter_m=45.511
lcdb2000510673,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510673,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510673,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510673,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510673,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510673,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510673,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510673,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
